steamId,last_30_avg,tags,genres,features
1401590,2311.7,"['Relaxing', 'Life Sim', 'Character Customization', 'Exploration', 'Adventure', 'Simulation', 'Sandbox', 'Singleplayer', 'Fantasy', 'Casual', 'Story Rich', 'Immersive Sim', 'Cooking', 'Farming Sim', 'Family Friendly', 'Fishing', 'Crafting', 'Magic', '3D', 'Choose Your Own Adventure']","['Action', 'Adventure', 'Casual', 'RPG', 'Simulation']","['Single-player', 'Family Sharing']"
1527950,1706.59,"['RPG', 'Open World', 'Turn-Based Strategy', 'Party-Based RPG', 'Medieval', 'Co-op', 'Adventure', 'Turn-Based Combat', 'Strategy', 'Multiplayer', 'Singleplayer', 'Tactical RPG', 'Exploration', 'Sandbox', 'Survival', 'Turn-Based', 'Online Co-Op', 'Story Rich', 'Violent', 'Indie']","['Adventure', 'Indie', 'RPG', 'Strategy']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
1384160,1874.9,"['Fighting', '2D Fighter', 'Great Soundtrack', 'Anime', 'PvP', '2.5D', 'Arcade', 'Lore-Rich', 'Action', 'Multiplayer', '2D', 'Story Rich', '3D', 'Local Multiplayer', 'Fantasy', 'Combat', 'Cinematic', 'Drama', 'LGBTQ+', 'Casual']",['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
1465360,3589.81,"['Simulation', 'Automobile Sim', 'Adventure', 'Exploration', 'Multiplayer', 'Driving', 'Realistic', 'Sandbox', 'Open World', 'First-Person', 'Third Person', 'Immersive Sim', 'Atmospheric', 'Snow', 'Racing', 'Nature', 'Physics', 'ATV', 'PvE', 'Team-Based']","['Adventure', 'Simulation']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']"
208650,2075.19,"['Action', 'Open World', 'Superhero', 'Stealth', 'Third Person', 'Adventure', 'Singleplayer', 'Detective', 'Story Rich', 'Fighting', 'Atmospheric', 'Dark', 'Comic Book', ""Beat 'em up"", 'Mature', 'Puzzle', 'Horror', 'Sandbox', 'Strategy', 'Epic']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
1092790,1683.8,"['Card Battler', 'Card Game', 'Story Rich', 'Deckbuilding', 'Horror', 'Dark', 'Puzzle', 'Strategy', 'Roguelite', 'Psychological', 'Roguelike', 'Surreal', 'Experimental', 'First-Person', 'Point & Click', '3D', '2D', 'FMV', 'Pixel Graphics', 'Adventure']","['Adventure', 'Indie', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
466560,2087.76,"['Strategy', 'City Builder', 'Simulation', 'RTS', 'Base Building', 'Colony Sim', 'Building', '4X', 'Economy', 'Tactical', 'War', 'Management', 'Multiplayer', 'PvP', 'Singleplayer', 'Moddable', 'Co-op', 'Vikings', 'PvE', 'Resource Management']","['Adventure', 'Indie', 'Simulation', 'Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']"
954850,112.42,"['Space', 'Sandbox', 'Exploration', 'Building', 'Physics', 'Science', 'Difficult', 'Simulation', 'Funny', 'Open World', 'Space Sim', 'Realistic', 'Sci-fi', 'Singleplayer', 'Early Access', 'Adventure', 'Atmospheric', 'Moddable', 'Indie', 'Multiplayer']","['Indie', 'Simulation', 'Early Access']","['Single-player', 'Family Sharing']"
200710,270.12,"['RPG', 'Action RPG', 'Hack and Slash', 'Loot', 'Dungeon Crawler', 'Co-op', 'Fantasy', 'Online Co-Op', 'Multiplayer', 'Action', 'Adventure', 'Singleplayer', 'Indie', 'Moddable', 'Character Customization', 'Isometric', 'Replay Value', 'Steampunk', 'Atmospheric', 'Cartoon']","['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']"
8190,100.65,"['Open World', 'Action', 'Sandbox', 'Multiplayer', 'Third Person', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Destruction', 'Exploration', 'Funny', 'Moddable', 'Co-op', 'Beautiful', 'Physics', 'Atmospheric', '3D Vision', 'Comedy', 'FPS']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
1272080,1181.56,"['Heist', 'Co-op', 'Action', 'Crime', 'Multiplayer', 'FPS', 'Shooter', 'Tactical', 'Stealth', 'America', 'Online Co-Op', 'Dark Humor', 'First-Person', 'PvE', 'RPG', 'Gun Customization', 'Combat', '3D', 'Realistic', ""Shoot 'Em Up""]","['Action', 'Adventure', 'RPG']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Family Sharing']"
753640,698.37,"['Exploration', 'Space', 'Mystery', 'Story Rich', 'Adventure', 'Great Soundtrack', 'Atmospheric', 'Puzzle', 'Open World', 'Singleplayer', 'Sci-fi', 'Indie', 'First-Person', 'Horror', 'Beautiful', 'Psychological Horror', 'Epic', 'Simulation', '3D', 'Action']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
680420,128.63,"['Looter Shooter', 'RPG', 'Co-op', 'Third-Person Shooter', 'Action', 'Adventure', 'Multiplayer', 'Loot', 'Shooter', 'Singleplayer', 'Online Co-Op', 'Gore', 'Sci-fi', 'Violent', 'Open World', 'Third Person', 'Character Customization', 'Post-apocalyptic', 'Story Rich', 'Souls-like']","['Action', 'Adventure', 'RPG']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
745920,385.71,"['Co-op', 'Multiplayer', 'Creature Collector', 'RPG', 'Turn-Based Combat', 'Story Rich', 'Adventure', 'PvE', 'PvP', 'Turn-Based Tactics', 'MMORPG', 'Character Customization', 'Collectathon', 'Anime', 'Cartoony', 'JRPG', 'Exploration', '3D', 'Colorful', 'Cute']","['Adventure', 'Indie', 'Massively Multiplayer', 'RPG']","['MMO', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']"
1290000,3410.57,"['Casual', 'Relaxing', 'Simulation', 'First-Person', 'Multiplayer', '3D', 'Sandbox', 'Funny', 'Co-op', 'Immersive Sim', 'Online Co-Op', 'Family Friendly', 'Story Rich', 'Colorful', 'Realistic', 'Wholesome', 'Singleplayer', 'Indie', 'Cozy', 'Atmospheric']","['Casual', 'Indie', 'Simulation']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
1973530,11029.38,"['Lore-Rich', 'Story Rich', 'Turn-Based Tactics', 'RPG', 'Turn-Based Combat', 'Visual Novel', 'Strategy RPG', 'Strategy', 'Singleplayer', 'Free to Play', 'Anime', 'PvE', 'Turn-Based Strategy', 'Action', '2D', 'Dark Fantasy', 'Sci-fi', 'Roguelite', 'Great Soundtrack', 'Colorful']","['Action', 'RPG', 'Strategy']","['Single-player', 'In-App Purchases']"
214490,685.54,"['Horror', 'Survival Horror', 'Sci-fi', 'Aliens', 'Atmospheric', 'Stealth', 'First-Person', 'Space', 'Female Protagonist', 'Singleplayer', 'Survival', 'Action', 'Difficult', 'Adventure', 'Psychological Horror', 'Great Soundtrack', 'FPS', 'Gore', 'Shooter', 'VR']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
1325200,1629.65,"['RPG', 'Action', 'Souls-like', 'Character Customization', 'Difficult', 'Co-op', 'JRPG', 'Multiplayer', 'Fantasy', 'Dark Fantasy', 'Historical', 'Hack and Slash', 'Story Rich', 'Violent', 'Singleplayer', 'Dark', 'Medieval', 'Atmospheric', 'Gore', 'Female Protagonist']","['Action', 'RPG']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'HDR available', 'Family Sharing']"
238090,163.02,"['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Co-op', 'Shooter', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Singleplayer', 'Third Person', 'War', 'Online Co-Op', 'Gore', 'Open World', 'FPS', 'Strategy', 'Atmospheric', 'Simulation']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']"
221040,633.52,"['Action', 'Zombies', 'Co-op', 'Third-Person Shooter', 'Horror', 'Co-op Campaign', 'Online Co-Op', 'Adventure', 'Multiplayer', 'Split Screen', 'Third Person', 'Shooter', 'Local Co-Op', 'Quick-Time Events', 'Survival Horror', 'Survival', 'Singleplayer', 'Female Protagonist', 'Atmospheric', 'Gore']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']"
2679460,50427.03,"['RPG', 'Anime', 'Turn-Based Combat', 'JRPG', 'Adventure', 'Turn-Based Strategy', 'Action RPG', 'Time Management', 'Story Rich', 'Dark Fantasy', 'Singleplayer', 'Party-Based RPG', 'Fantasy', 'Third Person', 'Strategy RPG', 'Colorful', 'Strategy', 'Choose Your Own Adventure', 'Turn-Based Tactics', 'Hack and Slash']","['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
207610,244.57,"['Zombies', 'Story Rich', 'Adventure', 'Point & Click', 'Episodic', 'Singleplayer', 'Choices Matter', 'Drama', 'Horror', 'Emotional', 'Mature', 'Atmospheric', 'Choose Your Own Adventure', 'Post-apocalyptic', 'Comic Book', 'Survival', 'Quick-Time Events', 'Gore', 'Action', 'Third Person']",['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
24200,369.3,"['Free to Play', 'Superhero', 'MMORPG', 'Massively Multiplayer', 'Character Customization', 'Action', 'Comic Book', 'RPG', 'Adventure', 'Multiplayer', 'Controller', 'Third Person', 'Combat', 'Open World', ""Beat 'em up"", 'Exploration', 'PvP', 'Fighting', 'Online Co-Op', 'Co-op']","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']","['MMO', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements']"
1657630,368.14,"['Early Access', 'Cute', 'Relaxing', 'Colorful', 'Open World', 'Singleplayer', 'First-Person', 'Adventure', 'Creature Collector', 'Simulation', 'Family Friendly', 'Casual', 'Female Protagonist', '3D', 'Fantasy', 'Building', 'Multiplayer', 'Action-Adventure', 'FPS', 'Action']","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access']","['Single-player', 'Steam Cloud', 'Family Sharing']"
324800,168.74,"['Action', 'Gore', 'Looter Shooter', 'FPS', 'Co-op', 'Multiplayer', 'Ninja', 'Hack and Slash', 'Shooter', 'Swordplay', 'First-Person', 'Comedy', 'Open World', 'Demons', 'Loot', 'Funny', 'Singleplayer', 'Adventure', 'Parkour', 'Memes']","['Action', 'Adventure']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
870780,531.88,"['Action', 'Supernatural', 'Female Protagonist', 'Adventure', 'Story Rich', 'Third Person', 'Atmospheric', 'Sci-fi', 'Singleplayer', 'Horror', 'Third-Person Shooter', 'Surreal', 'Psychological Horror', 'Shooter', 'Metroidvania', 'Open World', 'Epic', 'Violent', 'Difficult', 'Great Soundtrack']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
1562430,693.65,"['Exploration', 'Fishing', 'Lovecraftian', 'Adventure', 'Open World', 'Mystery', 'Inventory Management', 'Atmospheric', 'RPG', 'Simulation', 'Psychological Horror', 'Singleplayer', 'Horror', 'Stylized', 'Survival Horror', 'Psychological', 'Story Rich', 'Sailing', '3D', 'Indie']","['Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
485510,340.74,"['Souls-like', 'Action', 'RPG', 'Difficult', 'Hack and Slash', 'Dark Fantasy', 'Ninja', 'Action RPG', 'Third Person', 'Singleplayer', 'JRPG', 'Co-op', 'Multiplayer', 'Historical', 'Loot', 'Fantasy', 'Adventure', 'Atmospheric', 'Nudity', 'Great Soundtrack']","['Action', 'RPG']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']"
200260,809.85,"['Action', 'Open World', 'Stealth', 'Superhero', 'Adventure', 'Third Person', 'Singleplayer', ""Beat 'em up"", 'Comic Book', 'Detective', 'Story Rich', 'Atmospheric', 'Fighting', 'Action-Adventure', 'Cinematic', 'Controller', '3D Vision', 'Sandbox', 'Metroidvania', 'Great Soundtrack']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
386180,3374.08,"['Third Person', 'Gun Customization', 'Free to Play', 'Action', 'Post-apocalyptic', 'Vehicular Combat', 'Crafting', 'Sandbox', 'Trading', 'PvE', 'PvP', 'Shooter', 'Online Co-Op', 'Co-op', 'Combat', 'Multiplayer', 'Adventure', 'Building', 'Loot', 'Economy']","['Action', 'Adventure', 'Massively Multiplayer', 'Racing', 'Free To Play']","['MMO', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Tablet', 'Remote Play on TV']"
492720,894.08,"['Strategy', 'City Builder', 'Simulation', 'Economy', 'Management', 'Political Sim', 'Multiplayer', 'Sandbox', 'Politics', 'Building', 'Singleplayer', 'Political', 'Funny', 'Choices Matter', 'Co-op', 'Diplomacy', 'Destruction', 'Atmospheric', 'Story Rich', 'Top-Down']","['Simulation', 'Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
228380,439.04,"['Racing', 'Destruction', 'Automobile Sim', 'Simulation', 'Multiplayer', 'Driving', 'Physics', 'Action', 'Indie', 'Sports', 'Singleplayer', 'Realistic', 'Funny', 'Arcade', 'Early Access', 'Sandbox', 'Third Person', 'Co-op', 'Open World', 'Atmospheric']","['Action', 'Indie', 'Racing', 'Simulation', 'Sports']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']"
508440,1452.27,"['Sandbox', 'Simulation', 'Funny', 'War', 'Physics', 'Strategy', 'Singleplayer', 'Realistic', 'Adventure', 'Indie', 'Colorful', 'Fantasy', '3D', 'Comedy', 'Action', 'Historical', 'Family Friendly', 'Cute', 'Wargame', 'Memes']","['Indie', 'Simulation', 'Strategy']","['Single-player', 'Online PvP', 'Steam Achievements', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']"
414700,153.02,"['Horror', 'Psychological Horror', 'Survival Horror', 'First-Person', 'Gore', 'Singleplayer', 'Dark', 'Atmospheric', 'Violent', 'Mature', 'Survival', 'Action', 'Nudity', 'Sexual Content', 'Adventure', 'Story Rich', 'Multiplayer', 'Parkour', 'Indie', 'FPS']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
535930,897.29,"['Simulation', 'Medical Sim', 'Management', 'Building', 'Funny', 'Singleplayer', 'Strategy', 'Sandbox', 'Indie', 'Comedy', 'Casual', 'City Builder', 'Replay Value', 'Cartoony', 'Multiplayer', 'Isometric', 'Family Friendly', 'Retro', 'Classic', 'Tactical']","['Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']"
311690,869.81,"['Bullet Hell', 'Action Roguelike', 'Roguelike', 'Pixel Graphics', 'Difficult', 'Dungeon Crawler', 'Indie', 'Local Co-Op', 'Twin Stick Shooter', 'Multiplayer', 'Action', '2D', 'Co-op', 'Top-Down', 'Shooter', 'Singleplayer', 'Loot', 'Roguelite', 'Cute', 'Funny']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
1501750,287.76,"['Co-op', 'Action', 'RPG', 'Dark Fantasy', 'Combat', 'Souls-like', 'Action RPG', 'Singleplayer', 'Online Co-Op', 'Exploration', 'Action-Adventure', 'Adventure', 'Dragons', 'Story Rich', 'Lore-Rich', 'Medieval', 'Character Customization', 'Fantasy', 'Multiplayer', 'Controller']","['Action', 'Adventure', 'RPG']","['Single-player', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
1139900,273.49,"['Action', 'Cyberpunk', 'Fast-Paced', 'First-Person', 'Difficult', 'Swordplay', 'Singleplayer', 'Hack and Slash', 'Futuristic', 'Violent', 'Sci-fi', 'Great Soundtrack', 'Action-Adventure', 'Combat', 'Adventure', 'Fighting', 'Ninja', 'Post-apocalyptic', 'Strategy', 'Shooter']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
1029690,1493.07,"['Singleplayer', 'Stealth', 'Sniper', 'World War II', 'Action', 'Multiplayer', 'Shooter', 'Co-op', 'Third-Person Shooter', 'Adventure', 'Gore', 'Action-Adventure', 'Violent', 'Third Person', 'Open World', 'Online Co-Op', 'War', 'FPS', 'Gun Customization', 'Sexual Content']","['Action', 'Adventure']","['Single-player', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Family Sharing']"
206420,144.47,"['Open World', 'Action', 'Comedy', 'Co-op', 'Third-Person Shooter', 'Superhero', 'Character Customization', 'Sandbox', 'Funny', 'Third Person', 'Adventure', 'Online Co-Op', 'Aliens', 'Parody', 'Multiplayer', 'Singleplayer', 'Great Soundtrack', 'Sci-fi', 'Dark Humor', 'Female Protagonist']","['Action', 'Adventure']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
367500,506.8,"['RPG', 'Open World', 'Character Customization', 'Fantasy', 'Action', 'Adventure', 'Singleplayer', 'Action RPG', 'Dragons', 'Third Person', 'Dark Fantasy', 'Magic', 'Exploration', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Difficult', 'Multiplayer', 'JRPG', 'Hack and Slash']","['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
41070,71.39,"['FPS', 'Action', 'Gore', 'Co-op', 'Comedy', 'Online Co-Op', 'Multiplayer', 'Aliens', 'First-Person', 'Shooter', 'Old School', 'Local Co-Op', 'Indie', 'Split Screen', 'Difficult', 'Funny', 'Singleplayer', 'Adventure', 'Sci-fi', 'Local Multiplayer']","['Action', 'Indie']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
641990,484.62,"['Multiplayer', 'Strategy', 'Pixel Graphics', 'Online Co-Op', 'Co-op', '2D', 'Crafting', 'Simulation', 'Singleplayer', 'Indie', 'Local Co-Op', 'Sandbox', 'Stealth', 'Character Customization', 'Funny', 'Puzzle', 'Split Screen', 'Open World', 'Action', 'Difficult']","['Indie', 'Simulation', 'Strategy']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
